Num_ID	Leaf	Num_ID.x	Directory	Camalexin_Plate	HPLC_Plate_Position	HPLC_Plate	HPLC_Row	HPLC_column	Plate_Position	Plate_Cam	Exp_Tray.x	Geno	Surface.x	Iso	Treatment	Flavo	P3min	Camalexin	Num_ID.y	Genotype	IsoSur	Isolate	Surface.y	Image	Exp_Tray.y	Image_Num	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw	LEFcm	LEScm	LESPropcm	LEFYlwcm	LEFGrncm	Cam_LF	Cam_LP	Flavo_LF	P3_LF	P3_LP
41	T1-m2829-D-01_04_20	53	CC_FEB142019_CAM1-1EE-3701.D	Cam_P01	P1-E-05	P1	E	5	P1-E-05	Cam_P01-E-5	T1	m2829	D	01_04_20	Treatment	244.93122	0	30.56025	16	m2829	01_04_20-D	01_04_20	Down	T1_IMG_4138	T1	4138	2560.515801	578.4300763	70.65583443	0.699636655	-0.061201438	2753	189	29.26040177	4.061644363	20.3481257	2753	23761	0.115862127	6060	14438	10	900	2.986310805	0.346000322	1.46E-05	1.814585051	0.761628024	10.23344588	0.161694444	82.01799345	0	0
42	T1-m2829-D-02_04_04	2	CC_FEB142019_CAM1-1AB-0901.D	Cam_P01	P1-A-02	P1	A	2	P1-A-02	Cam_P01-A-2	T1	m2829	D	02_04_04	Treatment	272.66909	0	34.27677	12	m2829	02_04_04-D	02_04_04	Down	T1_IMG_4138	T1	4138	817.545638	605.5678403	96.29069004	0.778459781	0.1304407	4459	238	38.04226005	7.069675411	24.05638172	4459	24245	0.183914209	3813	15104	7	2292	3.047140502	0.560412435	2.31E-05	1.898288725	0.479222385	11.24883148	0.144020042	89.48359613	0	0
43	T1-m2829-D-02_04_08	31	CC_FEB142019_CAM1-1CG-5101.D	Cam_P01	P1-C-07	P1	C	7	P1-C-07	Cam_P01-C-7	T1	m2829	D	02_04_08	Treatment	180.86501	0	0	18	m2829	02_04_08-D	02_04_08	Down	T1_IMG_4138	T1	4138	3326.094855	628.6819017	110.7753961	0.869318541	0.069045271	4354	272	38.66886216	11.16101863	14.54771654	4354	23788	0.183033462	3777	13744	14	1239	2.989704197	0.54721591	2.30E-05	1.727362304	0.474697862	0	0	60.49595482	0	0
44	T1-m2829-D-Apple517	75	CC_FEB142019_CAM1-1GC-2301.D	Cam_P01	P1-G-03	P1	G	3	P1-G-03	Cam_P01-G-3	T1	m2829	D	Apple517	Treatment	132.0123	0	86.90743	14	m2829	Apple517-D	Apple517	Down	T1_IMG_4138	T1	4138	1674.479467	615.4602667	82.39060924	0.690807544	0.062133936	3750	216	34.41144052	5.311566318	21.3375913	3750	26688	0.14051259	5506	16992	121	2948	3.354179654	0.47130447	1.77E-05	2.135574816	0.692000643	25.91018937	0.402349213	39.35755196	0	0
45	T1-m2829-D-Grape	9	CC_FEB142019_CAM1-1AI-6501.D	Cam_P01	P1-A-09	P1	A	9	P1-A-09	Cam_P01-A-9	T1	m2829	D	Grape	Treatment	145.03708	0	49.30997	20	m2829	Grape-D	Grape	Down	T1_IMG_4138	T1	4138	4090.103011	608.5277338	62.15401628	0.535418482	0.726832499	2524	165	28.03256093	2.490966175	23.27323232	2524	22719	0.111096439	3612	15980	0	467	2.855351002	0.317219329	1.40E-05	2.008385449	0.453960466	17.26931994	0.298848303	50.79483394	0	0
46	T1-m2829-U-01_04_20	64	CC_FEB142019_CAM1-1FD-3001.D	Cam_P01	P1-F-04	P1	F	4	P1-F-04	Cam_P01-F-4	T1	m2829	U	01_04_20	Treatment	162.91914	0	0	15	m2829	01_04_20-U	01_04_20	Up	T1_IMG_4138	T1	4138	2145.899459	609.0556845	45.73675373	0.601660325	0.129514566	1293	116	20.03273375	2.044811751	16.06800352	1293	16972	0.076184304	2772	12641	0	803	2.133061192	0.162505781	9.57E-06	1.588735949	0.348388264	0	0	76.37809015	0	0
47	T1-m2829-U-02_04_04	13	CC_FEB142019_CAM1-1BA-0201.D	Cam_P01	P1-B-01	P1	B	1	P1-B-01	Cam_P01-B-1	T1	m2829	U	02_04_04	Treatment	164.9696	0	41.4586	11	m2829	02_04_04-U	02_04_04	Up	T1_IMG_4138	T1	4138	388.7483584	635.9022789	94.46988646	0.666644413	-0.023077041	5178	256	40.39425588	4.63546636	32.88450642	5178	24168	0.214250248	11077	7592	83	2804	3.03746305	0.650777212	2.69E-05	0.95417161	1.392170564	13.64908785	0.161947656	54.31164011	0	0
48	T1-m2829-U-02_04_08	42	CC_FEB142019_CAM1-1DF-4401.D	Cam_P01	P1-D-06	P1	D	6	P1-D-06	Cam_P01-D-6	T1	m2829	U	02_04_08	Treatment	150.61032	0	33.91371	17	m2829	02_04_08-U	02_04_08	Up	T1_IMG_4138	T1	4138	2936.838778	622.8556375	52.65483507	0.460325646	-0.620193342	1898	151	24.1763531	2.078769719	19.44504615	1898	19212	0.098792421	10128	6847	47	1357	2.414587062	0.238542903	1.24E-05	0.860539122	1.272899113	14.0453457	0.224594106	62.3751872	0	0
49	T1-m2829-U-Apple517	86	CC_FEB142019_CAM1-1HB-1601.D	Cam_P01	P1-H-02	P1	H	2	P1-H-02	Cam_P01-H-2	T1	m2829	U	Apple517	Treatment	111.98071	0	0	13	m2829	Apple517-U	Apple517	Up	T1_IMG_4138	T1	4138	1240.191819	661.7866224	97.92109383	0.867887038	0.120962456	3618	229	34.52731531	9.022083583	18.08722555	3618	18357	0.197091028	3005	9105	19	650	2.307129643	0.454714553	2.48E-05	1.144327254	0.377671982	0	0	48.53680865	0	0
50	T1-m2829-U-Grape	20	CC_FEB142019_CAM1-1BH-5801.D	Cam_P01	P1-B-08	P1	B	8	P1-B-08	Cam_P01-B-8	T1	m2829	U	Grape	Treatment	182.33282	0	50.42405	19	m2829	Grape-U	Grape	Up	T1_IMG_4138	T1	4138	3716.348123	591.6649602	54.86442717	0.632875885	0.298519205	1758	152	23.54253907	3.279541119	17.60532339	1758	16615	0.105808005	5554	8361	40	635	2.088193006	0.220947536	1.33E-05	1.050820447	0.698033341	24.14721716	0.331737171	87.31607637	0	0
51	T1-m3451-D-01_04_20	65	CC_FEB142019_CAM1-1FE-3801.D	Cam_P01	P1-F-05	P1	F	5	P1-F-05	Cam_P01-F-5	T1	m3451	D	01_04_20	Treatment	202.56631	0	79.13934	26	m3451	01_04_20-D	01_04_20	Down	T1_IMG_4138	T1	4138	2541.496905	899.8850575	51.82386058	0.832027361	-0.037786839	1131	129	18.99020916	4.359158969	11.05647585	1131	22363	0.05057461	4809	16300	0	301	2.810608498	0.142145428	6.36E-06	2.048603431	0.604400853	28.15736879	0.613483256	72.07204779	0	0
52	T1-m3451-D-02_04_04	14	CC_FEB142019_CAM1-1BB-1001.D	Cam_P01	P1-B-02	P1	B	2	P1-B-02	Cam_P01-B-2	T1	m3451	D	02_04_04	Treatment	138.47154	0	47.24604	22	m3451	02_04_04-D	02_04_04	Down	T1_IMG_4138	T1	4138	810.7122855	922.8902439	67.22575516	0.775625872	-0.009035045	2214	169	26.51746322	4.578315647	18.99998065	2214	24440	0.090589198	5857	16213	3	1751	3.071648334	0.278258159	1.14E-05	2.037669167	0.736114742	15.38133108	0.279562367	45.08053167	0	0
53	T1-m3451-D-02_04_08	43	CC_FEB142019_CAM1-1DG-5201.D	Cam_P01	P1-D-07	P1	D	7	P1-D-07	Cam_P01-D-7	T1	m3451	D	02_04_08	Treatment	227.2123	0	36.6529	28	m3451	02_04_08-D	02_04_08	Down	T1_IMG_4138	T1	4138	3284.975713	909.5154202	75.01792659	0.79636518	0.01752322	2594	190	28.74472273	5.845496983	17.00719743	2594	22870	0.113423699	2613	16413	11	887	2.874328862	0.326017012	1.43E-05	2.062805405	0.328404955	12.75181155	0.19291	79.04881831	0	0
54	T1-m3451-D-Apple517	87	CC_FEB142019_CAM1-1HC-2401.D	Cam_P01	P1-H-03	P1	H	3	P1-H-03	Cam_P01-H-3	T1	m3451	D	Apple517	Treatment	379.09203	0	38.66605	24	m3451	Apple517-D	Apple517	Down	T1_IMG_4138	T1	4138	1664.79016	893.7501164	129.837116	0.867856429	-0.026291446	6443	311	46.27684578	11.77528719	26.44904125	6443	22242	0.289677187	958	7787	0	2249	2.795401074	0.80976392	3.64E-05	0.978679443	0.120402582	13.8320223	0.124328135	135.6127511	0	0
55	T1-m3451-D-Grape	21	CC_FEB142019_CAM1-1BI-6601.D	Cam_P01	P1-B-09	P1	B	9	P1-B-09	Cam_P01-B-9	T1	m3451	D	Grape	Treatment	266.75198	0	83.63679	30	m3451	Grape-D	Grape	Down	T1_IMG_4138	T1	4138	4082.088561	871.8860701	64.29218742	0.733849539	0.061685649	2168	165	26.0429083	4.017311487	18.59596607	2168	21049	0.102997767	3474	13723	0	203	2.645463412	0.272476824	1.29E-05	1.724722999	0.436616461	31.61517549	0.506889636	100.8337438	0	0
56	T1-m3451-U-01_04_20	76	CC_FEB142019_CAM1-1GD-3101.D	Cam_P01	P1-G-04	P1	G	4	P1-G-04	Cam_P01-G-4	T1	m3451	U	01_04_20	Treatment	197.52796	0	16.3969	25	m3451	01_04_20-U	01_04_20	Up	T1_IMG_4138	T1	4138	2135.381746	875.6002665	53.15260639	0.728743864	0.315245444	1501	134	21.68594801	3.212322056	16.13415922	1501	22445	0.066874582	5767	14196	0	113	2.820914356	0.188647469	8.40E-06	1.784170202	0.724803435	5.812618865	0.122364925	70.02267176	0	0
57	T1-m3451-U-02_04_04	25	CC_FEB142019_CAM1-1CA-0301.D	Cam_P01	P1-C-01	P1	C	1	P1-C-01	Cam_P01-C-1	T1	m3451	U	02_04_04	Treatment	226.32878	0	0	21	m3451	02_04_04-U	02_04_04	Up	T1_IMG_4138	T1	4138	348.9814023	882.5587858	98.86674868	0.786017115	0.234109259	4678	252	38.78680164	6.877823874	28.74142028	4678	20968	0.22310187	6487	8877	120	2971	2.635283235	0.587936616	2.80E-05	1.115671942	0.815293893	0	0	85.8840435	0	0
58	T1-m3451-U-02_04_08	54	CC_FEB142019_CAM1-1EF-4501.D	Cam_P01	P1-E-06	P1	E	6	P1-E-06	Cam_P01-E-6	T1	m3451	U	02_04_08	Treatment	140.62849	0	0	27	m3451	02_04_08-U	02_04_08	Up	T1_IMG_4138	T1	4138	2910.116964	899.5955357	60.7144195	0.60201822	0.188801733	2240	166	26.40771146	3.298553171	19.01265995	2240	17217	0.130103967	2453	10541	7	195	2.163853084	0.28152587	1.64E-05	1.324805446	0.308295964	0	0	64.98985123	0	0
59	T1-m3451-U-Apple517	3	CC_FEB142019_CAM1-1AC-1701.D	Cam_P01	P1-A-03	P1	A	3	P1-A-03	Cam_P01-A-3	T1	m3451	U	Apple517	Treatment	150.6488	0	36.67118	23	m3451	Apple517-U	Apple517	Up	T1_IMG_4138	T1	4138	1209.401309	912.9768379	51.83691753	0.264330261	0.98658104	1986	156	24.72659774	2.201844113	19.44973313	1986	16699	0.118929277	10092	4621	60	1635	2.098750226	0.249602847	1.49E-05	0.580772789	1.26837459	17.4728653	0.235071667	71.78024241	0	0
60	T1-m3451-U-Grape	32	CC_FEB142019_CAM1-1CH-5901.D	Cam_P01	P1-C-08	P1	C	8	P1-C-08	Cam_P01-C-8	T1	m3451	U	Grape	Treatment	170.01872	0	0	29	m3451	Grape-U	Grape	Up	T1_IMG_4138	T1	4138	3699.465337	893.014245	38.64281553	0.422905689	0.420247389	1053	109	17.84392382	1.257813253	14.17108422	1053	23078	0.045627871	12791	9133	5	496	2.90047055	0.132342295	5.73E-06	1.147846327	1.607588128	0	0	58.6176336	0	0
61	T1-tgg12-D-01_04_20	18	CC_FEB142019_CAM1-1BF-4201.D	Cam_P01	P1-B-06	P1	B	6	P1-B-06	Cam_P01-B-6	T1	tgg12	D	01_04_20	Treatment	192.59479	0	0	65	tgg12	01_04_20-D	01_04_20	Down	T1_IMG_4138	T1	4138	2521.424658	1850.917808	18.83812297	0.837954249	1.457191442	146	44	6.497752091	1.658088985	3.341604751	146	24233	0.006024842	7698	16255	0	45	3.045632327	0.018349454	7.57E-07	2.042947777	0.967493816	0	0	63.2363888	0	0
62	T1-tgg12-D-02_04_04	62	CC_FEB142019_CAM1-1FB-1401.D	Cam_P01	P1-F-02	P1	F	2	P1-F-02	Cam_P01-F-2	T1	tgg12	D	02_04_04	Treatment	218.63422	0	25.58829	70	tgg12	02_04_04-D	02_04_04	Down	T1_IMG_4138	T1	4138	890.9028614	1877.948795	43.09950551	0.373335047	0.166411543	1328	127	20.09385499	1.597405503	16.45706212	1328	25743	0.051586839	3657	20548	0	942	3.235410927	0.166904623	6.48E-06	2.582497134	0.459616119	7.908822272	0.201482598	67.57541002	0	0
63	T1-tgg12-D-02_04_08	91	CC_FEB142019_CAM1-1HG-5601.D	Cam_P01	P1-H-07	P1	H	7	P1-H-07	Cam_P01-H-7	T1	tgg12	D	02_04_08	Treatment	178.16377	0	0	62	tgg12	02_04_08-D	02_04_08	Down	T1_IMG_4138	T1	4138	3318.609319	1856.050179	54.60189981	0.873613675	0.032610515	1116	126	19.18191966	5.098924644	10.87115034	1116	22436	0.049741487	7082	13713	41	605	2.819783225	0.14026021	6.25E-06	1.723466187	0.890074202	0	0	63.18349879	0	0
64	T1-tgg12-D-Apple517	40	CC_FEB142019_CAM1-1DD-2801.D	Cam_P01	P1-D-04	P1	D	4	P1-D-04	Cam_P01-D-4	T1	tgg12	D	Apple517	Treatment	132.23891	0	0	69	tgg12	Apple517-D	Apple517	Down	T1_IMG_4138	T1	4138	1697.293103	1877.390086	27.34846888	0.58511735	1.218150234	464	74	11.71188561	1.353483672	9.403123752	464	23735	0.019549189	5706	16853	8	293	2.983043094	0.058316073	2.46E-06	2.11810513	0.717136882	0	0	44.33020438	0	0
65	T1-tgg12-D-Grape	69	CC_FEB142019_CAM1-1FI-7001.D	Cam_P01	P1-F-09	P1	F	9	P1-F-09	Cam_P01-F-9	T1	tgg12	D	Grape	Treatment	252.13512	0	122.99622	63	tgg12	Grape-D	Grape	Down	T1_IMG_4138	T1	4138	4036.972222	1854.048611	52.60126061	0.732926853	0.037442287	1440	133	21.12351352	3.430601055	15.37274817	1440	19006	0.075765548	4422	13057	0	485	2.388696736	0.180980917	9.52E-06	1.641019325	0.555762231	51.49093149	0.924783609	105.5534242	0	0
66	T1-tgg12-U-01_04_20	29	CC_FEB142019_CAM1-1CE-3501.D	Cam_P01	P1-C-05	P1	C	5	P1-C-05	Cam_P01-C-5	T1	tgg12	U	01_04_20	Treatment	104.36489	0	0	64	tgg12	01_04_20-U	01_04_20	Up	T1_IMG_4138	T1	4138	2117.92437	1846.512605	13.95891445	0.611758082	-0.977622213	119	38	5.73701471	0.690828443	4.620201336	119	21117	0.00563527	17813	2758	0	32	2.654009733	0.014956062	7.08E-07	0.346628728	2.238759074	0	0	39.32347674	0	0
67	T1-tgg12-U-02_04_04	73	CC_FEB142019_CAM1-1GA-0701.D	Cam_P01	P1-G-01	P1	G	1	P1-G-01	Cam_P01-G-1	T1	tgg12	U	02_04_04	Treatment	211.44759	0	0	67	tgg12	02_04_04-U	02_04_04	Up	T1_IMG_4138	T1	4138	414.4874013	1908.538924	71.77957592	0.733598783	0.010075556	2659	189	29.02854174	4.837138211	19.80977889	2659	18389	0.144597314	6833	8236	0	1163	2.311151441	0.33418629	1.82E-05	1.035110298	0.858779585	0	0	91.49014914	0	0
68	T1-tgg12-U-02_04_08	7	CC_FEB142019_CAM1-1AG-4901.D	Cam_P01	P1-A-07	P1	A	7	P1-A-07	Cam_P01-A-7	T1	tgg12	U	02_04_08	Treatment	124.5117	0	0	66	tgg12	02_04_08-U	02_04_08	Up	T1_IMG_4138	T1	4138	2950.6787	1905.361011	26.80890795	0.851764867	-0.197737914	277	65	9.20785395	2.510907485	4.262898977	277	18674	0.014833458	4459	12252	0	26	2.346970581	0.03481369	1.86E-06	1.539845965	0.560412435	0	0	53.05209236	0	0
69	T1-tgg12-U-Apple517	51	CC_FEB142019_CAM1-1EC-2101.D	Cam_P01	P1-E-03	P1	E	3	P1-E-03	Cam_P01-E-3	T1	tgg12	U	Apple517	Treatment	214.53869	0	62.97817	68	tgg12	Apple517-U	Apple517	Up	T1_IMG_4138	T1	4138	1288.49422	1918.628131	47.69512734	0.811228266	-0.365453781	1038	114	18.24385414	3.536029772	13.28435429	1038	21746	0.047732916	15527	4518	0	556	2.733063203	0.130457077	6.00E-06	0.567827626	1.951451869	23.04307121	0.552440088	78.49752241	0	0
70	T1-tgg12-U-Grape	80	CC_FEB142019_CAM1-1GH-6301.D	Cam_P01	P1-G-08	P1	G	8	P1-G-08	Cam_P01-G-8	T1	tgg12	U	Grape	Treatment	205.9102	0	79.38287	61	tgg12	Grape-U	Grape	Up	T1_IMG_4138	T1	4138	3743.616842	1881.496842	37.66804454	0.899358994	-0.370585158	475	83	12.77445667	3.747908416	6.737428684	475	16782	0.028304135	8427	7205	8	156	2.109181765	0.059698566	3.56E-06	0.905532989	1.059115405	37.63680841	0.95642012	97.62563066	0	0
71	T11-Col0-D-DavisNavel	443	CC_FEB192019-2FB-5001.D	Cam_P09	P2-F-02	P2	F	2	P2-F-02	Cam_P09-F-2	T11	Col0	D	DavisNavel	Treatment	292.96988	42.71812	143.12528	10	Col0	DavisNavel-D	DavisNavel	Down	T11_IMG_4100	T11	4100	4004.720109	221.8423913	23.41307057	0.493363935	-0.291686659	368	65	10.34798517	0.958750731	8.336204634	368	23364	0.015750728	5458	16671	20	162	2.936415371	0.046250679	1.98E-06	2.095231153	0.685967946	48.74149666	2.201927385	99.77126631	14.54771025	0.657201846
72	T11-Col0-U-DavisNavel	452	CC_FEB192019-2GA-4301.D	Cam_P09	P2-G-01	P2	G	1	P2-G-01	Cam_P09-G-1	T11	Col0	U	DavisNavel	Treatment	142.3559	0	52.97486	9	Col0	DavisNavel-U	DavisNavel	Up	T11_IMG_4100	T11	4100	3672.112798	236.9804772	28.93122606	0.70091711	0.337943274	461	76	11.82128045	1.70186725	8.884073724	461	21200	0.021745283	18710	2007	108	235	2.664441272	0.05793903	2.73E-06	0.252242152	2.351495103	19.88216463	0.697037632	53.42804944	0	0
73	T11-Cyp79-D-DavisNavel	389	CC_FEB192019-2AC-5301.D	Cam_P09	P2-A-03	P2	A	3	P2-A-03	Cam_P09-A-3	T11	Cyp79	D	DavisNavel	Treatment	145.58121	0	0	40	Cyp79	DavisNavel-D	DavisNavel	Down	T11_IMG_4100	T11	4100	3973.062847	1048.296673	45.13797898	0.729482911	-0.480087053	1082	112	18.43997045	2.840846241	14.63651049	1082	17905	0.060430047	7650	8979	117	679	2.250321744	0.13598705	7.59E-06	1.128491424	0.961461119	0	0	64.693509	0	0
74	T11-Cyp79-D-Rasp	409	CC_FEB192019-2CA-3901.D	Cam_P09	P2-C-01	P2	C	1	P2-C-01	Cam_P09-C-1	T11	Cyp79	D	Rasp	Treatment	87.09048	0	0	38	Cyp79	Rasp-D	Rasp	Down	T11_IMG_4100	T11	4100	3192.484277	1030.060273	105.793404	0.746390728	0.214956493	5724	275	42.8883505	6.925349987	31.33525187	5724	15341	0.373117789	1129	6023	267	3696	1.928075167	0.719399143	4.69E-05	0.75697782	0.141894066	0	0	45.16964975	0	0
75	T11-Cyp79-U-DavisNavel	399	CC_FEB192019-2BB-4601.D	Cam_P09	P2-B-02	P2	B	2	P2-B-02	Cam_P09-B-2	T11	Cyp79	U	DavisNavel	Treatment	143.0443	0	0	39	Cyp79	DavisNavel-U	DavisNavel	Up	T11_IMG_4100	T11	4100	3647.693607	1028.535585	37.6292492	0.659038613	-0.127633688	829	98	15.86064952	1.896472134	11.89521969	829	9423	0.087976228	773	5118	0	616	1.184293873	0.104189708	1.11E-05	0.643236341	0.097151561	0	0	120.7844635	0	0
76	T11-MYB28-D-DavisNavel	411	CC_FEB192019-2CC-5501.D	Cam_P09	P2-C-03	P2	C	3	P2-C-03	Cam_P09-C-3	T11	MYB28	D	DavisNavel	Treatment	251.38578	0	33.00544	53	MYB28	DavisNavel-D	DavisNavel	Down	T11_IMG_4100	T11	4100	3965.45776	1546.818599	51.35664073	0.671883544	-0.337760046	1527	130	21.78061191	2.545219071	16.70041101	1527	15331	0.099602113	1982	9747	114	406	1.926818355	0.19191518	1.25E-05	1.225014579	0.249100123	17.12950258	0.253888	130.4667766	0	0
77	T11-MYB28-D-Rasp	431	CC_FEB192019-2EA-4101.D	Cam_P09	P2-E-01	P2	E	1	P2-E-01	Cam_P09-E-1	T11	MYB28	D	Rasp	Treatment	64.33779	15.28854	32.16961	51	MYB28	Rasp-D	Rasp	Down	T11_IMG_4100	T11	4100	3252.382968	1519.223355	65.11501161	0.801695178	-0.416339518	1961	161	25.18783759	4.945657848	15.66858673	1961	15034	0.130437675	2985	9625	474	1241	1.889491041	0.246460818	1.64E-05	1.209681474	0.375158358	17.02554248	0.199811242	34.05032815	8.091353526	0.094959876
78	T11-MYB28-U-DavisNavel	421	CC_FEB192019-2DB-4801.D	Cam_P09	P2-D-02	P2	D	2	P2-D-02	Cam_P09-D-2	T11	MYB28	U	DavisNavel	Treatment	63.10218	0	56.88385	56	MYB28	DavisNavel-U	DavisNavel	Up	T11_IMG_4100	T11	4100	3635.365385	1561.331731	35.57573913	0.769802686	0.674258211	624	85	13.9251986	2.378097799	9.426400385	624	11120	0.056115108	7255	2957	45	345	1.397574856	0.078425064	7.05E-06	0.371639285	0.911817048	40.701827	0.669221765	45.15119869	0	0
79	T11-Pad3-D-DavisNavel	400	CC_FEB192019-2BC-5401.D	Cam_P09	P2-B-03	P2	B	3	P2-B-03	Cam_P09-B-3	T11	Pad3	D	DavisNavel	Treatment	245.72736	28.2095	0	43	Pad3	DavisNavel-D	DavisNavel	Down	T11_IMG_4100	T11	4100	3961.332451	1272.751323	41.6020878	0.509557049	0.240847295	1134	117	18.62889238	2.083985134	15.01415311	1134	19179	0.05912717	3599	9954	0	60	2.410439583	0.142522472	7.43E-06	1.251030586	0.45232661	0	0	101.9429658	11.70305209	0.241106838
80	T11-Pad3-D-Rasp	420	CC_FEB192019-2DA-4001.D	Cam_P09	P2-D-01	P2	D	1	P2-D-01	Cam_P09-D-1	T11	Pad3	D	Rasp	Treatment	204.26617	31.78692	0	41	Pad3	Rasp-D	Rasp	Down	T11_IMG_4100	T11	4100	3220.003459	1270.884686	93.71277851	0.772549944	-0.153326453	4336	237	37.19126594	6.267347212	27.39387909	4336	20637	0.210108058	4133	10575	121	1366	2.593682761	0.544953649	2.64E-05	1.329078606	0.519440367	0	0	78.75526379	12.25551578	0.134122025
81	T11-Pad3-U-DavisNavel	410	CC_FEB192019-2CB-4701.D	Cam_P09	P2-C-02	P2	C	2	P2-C-02	Cam_P09-C-2	T11	Pad3	U	DavisNavel	Treatment	170.39674	0	0	46	Pad3	DavisNavel-U	DavisNavel	Up	T11_IMG_4100	T11	4100	3683.194079	1345.046053	34.68244425	0.7527816	-0.25907631	608	87	13.74871762	2.41944736	9.249638901	608	16620	0.036582431	7574	7536	0	394	2.088821412	0.076414165	4.60E-06	0.947133463	0.951909349	0	0	81.57554256	0	0
82	T11-m2829-D-DavisNavel	453	CC_FEB192019-2GB-5101.D	Cam_P09	P2-G-02	P2	G	2	P2-G-02	Cam_P09-G-2	T11	m2829	D	DavisNavel	Treatment	137.97983	0	46.73164	20	m2829	DavisNavel-D	DavisNavel	Down	T11_IMG_4100	T11	4100	4006.595166	535.939577	23.37579347	0.607355006	0.963617188	331	65	9.79194132	1.277577676	7.015991877	331	23311	0.014199305	4756	17962	0	162	2.929754268	0.041600475	1.78E-06	2.257485572	0.597739749	15.95070293	0.718948308	47.09604198	0	0
83	T11-m2829-D-Rasp	387	CC_FEB192019-2AA-3701.D	Cam_P09	P2-A-01	P2	A	1	P2-A-01	Cam_P09-A-1	T11	m2829	D	Rasp	Treatment	187.99205	0	0	18	m2829	Rasp-D	Rasp	Down	T11_IMG_4100	T11	4100	3208.170213	512.8333333	37.79422589	0.637937081	-0.076032812	846	99	16.0428223	1.957918233	12.49995817	846	24325	0.034779034	8184	14762	0	302	3.057194997	0.106326288	4.37E-06	1.855305757	1.028574876	0	0	61.49167789	0	0
84	T11-m2829-U-DavisNavel	462	CC_FEB192019-2HA-4401.D	Cam_P09	P2-H-01	P2	H	1	P2-H-01	Cam_P09-H-1	T11	m2829	U	DavisNavel	Treatment	136.028	0	0	19	m2829	DavisNavel-U	DavisNavel	Up	T11_IMG_4100	T11	4100	3626.663812	509.0685225	28.48554102	0.667393701	0.032704994	467	76	11.81414959	1.538000981	8.747625321	467	16263	0.028715489	4058	11320	0	236	2.043953226	0.058693117	3.61E-06	1.422711094	0.510014277	0	0	66.55142507	0	0
85	T11-m3451-D-DavisNavel	463	CC_FEB192019-2HB-5201.D	Cam_P09	P2-H-02	P2	H	2	P2-H-02	Cam_P09-H-2	T11	m3451	D	DavisNavel	Treatment	107.41484	0	0	30	m3451	DavisNavel-D	DavisNavel	Down	T11_IMG_4100	T11	4100	4016.044218	712.8265306	26.08916664	0.831402673	-0.264403467	294	61	9.381599615	2.090043419	5.380072121	294	22699	0.012952112	2551	17014	0	89	2.852837379	0.03695027	1.63E-06	2.138339802	0.320612721	0	0	37.65193236	0	0
86	T11-m3451-D-Rasp	398	CC_FEB192019-2BA-3801.D	Cam_P09	P2-B-01	P2	B	1	P2-B-01	Cam_P09-B-1	T11	m3451	D	Rasp	Treatment	143.22473	0	33.91802	28	m3451	Rasp-D	Rasp	Down	T11_IMG_4100	T11	4100	3216.266277	775.4491228	75.08837207	0.797605819	0.191220282	2565	188	29.14964678	6.12173452	20.24630546	2565	18711	0.137085137	3598	10073	58	1198	2.351620785	0.322372258	1.72E-05	1.265986648	0.452200929	14.42325235	0.180415	60.90468792	0	0
87	T11-m3451-U-DavisNavel	388	CC_FEB192019-2AB-4501.D	Cam_P09	P2-A-02	P2	A	2	P2-A-02	Cam_P09-A-2	T11	m3451	U	DavisNavel	Treatment	104.85786	36.56425	46.8558	29	m3451	DavisNavel-U	DavisNavel	Up	T11_IMG_4100	T11	4100	3642.752941	785.5911765	23.74202288	0.618968018	-0.877983634	340	64	9.992487748	1.260616297	7.506149822	340	16407	0.020722862	12513	3537	6	160	2.062051318	0.042731605	2.60E-06	0.444534376	1.572648756	22.72290684	0.732121875	50.85123686	17.73197867	0.571316406
88	T11-tgg12-D-DavisNavel	422	CC_FEB192019-2DC-5601.D	Cam_P09	P2-D-03	P2	D	3	P2-D-03	Cam_P09-D-3	T11	tgg12	D	DavisNavel	Treatment	219.0331	0	40.83818	64	tgg12	DavisNavel-D	DavisNavel	Down	T11_IMG_4100	T11	4100	3917.714565	1841.292278	42.68157476	0.691898284	1.052505636	1023	109	17.7818751	2.287555928	13.71242945	1023	18564	0.055106658	3832	11412	485	414	2.333145649	0.128571859	6.93E-06	1.434273764	0.481610328	17.50348505	0.374662202	93.87887981	0	0
89	T11-tgg12-D-Rasp	442	CC_FEB192019-2FA-4201.D	Cam_P09	P2-F-01	P2	F	1	P2-F-01	Cam_P09-F-1	T11	tgg12	D	Rasp	Treatment	221.81499	0	49.50933	66	tgg12	Rasp-D	Rasp	Down	T11_IMG_4100	T11	4100	3201.125	1819.84117	55.40951012	0.680512121	-0.099281157	1744	140	23.3056448	3.06110923	18.33979169	1744	20726	0.084145518	3322	15139	56	1091	2.604868387	0.219187999	1.06E-05	1.902687567	0.41751292	19.00646123	0.353638071	85.15401052	0	0
